record_id,player_id,team_name,player_role,map_played,match_type,kills,assists,deaths,accuracy_percent,reaction_time_ms,fatigue_index,performance_score,win_probability,match_outcome,mvp_award
2463,192,Team Alpha,Flex,Desert Storm,Semi-Final,14,9,8,59.6,188.74,0.92,49.6,1.0,Win,No
2464,229,Red Vortex,IGL,Dust Arena,Playoff,10,10,13,47.73,239.22,0.51,35.76,0.79,Win,No
2465,96,Phantom Squad,Support,Frozen Base,Group Stage,12,10,13,48.93,257.23,0.29,42.57,0.82,Win,No
2466,192,Team Nova,Flex,Desert Storm,Playoff,12,8,6,40.85,261.6,0.46,41.82,0.86,Win,No
2467,226,Phantom Squad,Flex,Desert Storm,Qualifier,8,9,11,58.58,221.78,0.5,38.29,0.89,Win,No
2468,417,Red Vortex,Sniper,Desert Storm,Playoff,15,10,7,38.8,247.79,0.1,51.4,0.96,Win,No
2469,424,Phantom Squad,Flex,Frozen Base,Playoff,21,8,13,40.1,193.69,0.51,51.95,1.0,Win,No
2470,8,Phantom Squad,Flex,Skyline,Semi-Final,4,7,6,42.24,210.29,0.49,25.22,0.67,Win,No
2471,369,Titan Esports,Entry Fragger,Desert Storm,Qualifier,14,10,15,50.69,247.4,0.27,45.64,0.95,Win,No
2472,60,Titan Esports,Support,Skyline,Group Stage,13,11,9,45.67,223.21,0.13,49.54,1.0,Win,No
2473,254,Team Nova,Sniper,Desert Storm,Playoff,15,10,12,49.33,204.46,0.49,47.77,0.86,Win,No
2474,296,CyberX,Support,Skyline,Group Stage,11,8,12,46.81,226.47,0.18,39.61,0.82,Win,No
2475,202,Team Alpha,Sniper,Frozen Base,Group Stage,13,9,9,48.41,212.67,0.39,46.3,0.89,Win,No
2476,54,Team Nova,IGL,Frozen Base,Playoff,17,8,11,48.44,201.54,0.12,54.02,1.0,Win,No
2477,264,Red Vortex,Support,Dust Arena,Group Stage,18,9,12,31.16,199.91,0.32,45.38,1.0,Win,No
2478,255,Team Nova,Entry Fragger,Frozen Base,Final,18,10,13,52.4,217.96,0.51,54.1,1.0,Win,No
2479,472,Titan Esports,Flex,Dust Arena,Qualifier,11,3,7,52.28,238.47,0.62,37.94,0.71,Win,No
2480,130,Phantom Squad,IGL,Desert Storm,Playoff,17,10,7,58.02,230.79,0.22,63.81,1.0,Win,Yes
2481,378,Red Vortex,Sniper,Frozen Base,Final,14,5,9,30.79,227.67,0.87,30.69,0.73,Win,No
2482,144,Phantom Squad,Sniper,Neon City,Group Stage,9,10,5,55.51,263.99,0.49,45.85,0.87,Win,No
2483,58,Phantom Squad,Entry Fragger,Desert Storm,Group Stage,18,12,10,40.11,193.38,0.85,49.55,1.0,Win,No
2484,128,Titan Esports,Flex,Neon City,Playoff,12,11,14,44.24,220.9,0.03,42.82,0.96,Win,No
2485,89,Phantom Squad,Entry Fragger,Dust Arena,Final,15,7,11,49.57,232.47,0.66,44.18,0.94,Win,No
2486,385,Red Vortex,Sniper,Dust Arena,Playoff,14,6,10,36.44,208.19,0.69,35.32,0.82,Win,No
2487,255,Team Alpha,IGL,Frozen Base,Playoff,12,7,12,62.72,234.91,0.73,43.06,0.91,Win,No
2488,2,Phantom Squad,Entry Fragger,Skyline,Playoff,25,6,11,42.95,242.44,0.03,66.17,1.0,Win,Yes
2489,335,Titan Esports,Flex,Frozen Base,Semi-Final,12,9,9,37.14,224.54,0.93,33.27,0.91,Win,No
2490,360,Team Alpha,Entry Fragger,Desert Storm,Group Stage,19,6,10,45.73,211.15,0.32,53.66,0.96,Win,No
2491,95,Red Vortex,Sniper,Skyline,Qualifier,19,11,16,42.38,235.74,0.08,53.39,1.0,Win,No
2492,30,Team Nova,Support,Neon City,Playoff,16,7,9,48.8,214.23,0.08,53.6,1.0,Win,No
2493,232,Phantom Squad,IGL,Desert Storm,Playoff,15,7,11,37.95,212.94,0.97,35.28,0.9,Win,No
2494,139,Phantom Squad,Sniper,Desert Storm,Group Stage,9,6,5,36.21,205.15,0.87,28.41,0.76,Win,No
2495,187,Titan Esports,Support,Neon City,Semi-Final,8,3,11,51.08,286.31,0.17,31.84,0.77,Win,No
2496,66,Red Vortex,Entry Fragger,Dust Arena,Semi-Final,16,12,10,52.4,233.07,0.9,51.2,0.99,Win,No
2497,119,CyberX,Entry Fragger,Dust Arena,Semi-Final,19,8,6,42.73,240.12,0.99,51.46,1.0,Win,No
2498,372,CyberX,Support,Dust Arena,Playoff,12,11,10,40.02,198.18,0.57,39.31,1.0,Win,No
2499,439,Team Nova,IGL,Skyline,Qualifier,6,7,7,51.8,225.67,0.15,36.4,0.91,Win,No
2500,256,Team Nova,Sniper,Desert Storm,Group Stage,20,8,11,57.34,170.37,0.96,56.07,1.0,Win,No
2501,477,Team Nova,Sniper,Desert Storm,Final,24,9,7,42.02,208.54,0.01,70.91,1.0,Win,Yes
2502,15,Red Vortex,Support,Desert Storm,Playoff,19,6,5,50.05,261.65,0.19,62.13,1.0,Win,Yes
2503,422,Team Nova,Sniper,Skyline,Final,20,7,12,45.65,199.67,0.29,54.93,1.0,Win,No
2504,498,Phantom Squad,IGL,Dust Arena,Final,18,6,9,52.75,240.82,0.77,51.67,0.98,Win,No
2505,159,Team Alpha,IGL,Dust Arena,Semi-Final,16,15,9,41.64,198.83,0.95,49.32,0.87,Win,No
2506,353,CyberX,Sniper,Dust Arena,Group Stage,18,8,14,53.93,227.64,0.62,50.77,1.0,Win,No
2507,500,Titan Esports,Support,Skyline,Final,19,10,15,28.69,246.64,0.4,43.34,0.77,Win,No
2508,370,CyberX,Flex,Dust Arena,Group Stage,14,18,7,49.76,226.42,0.34,60.48,1.0,Win,Yes
2509,368,Titan Esports,IGL,Dust Arena,Semi-Final,15,11,6,36.31,227.82,0.78,45.36,0.78,Win,No
2510,314,Titan Esports,Entry Fragger,Desert Storm,Group Stage,24,15,12,37.58,219.44,1.0,59.79,1.0,Win,No
2511,106,Team Alpha,IGL,Neon City,Semi-Final,16,6,7,58.74,191.01,0.17,58.67,1.0,Win,No
2512,280,Team Alpha,IGL,Dust Arena,Playoff,12,7,6,37.58,231.3,0.43,39.49,0.75,Win,No
2513,298,Team Nova,Flex,Dust Arena,Qualifier,13,8,14,56.54,221.22,0.76,40.67,0.78,Win,No
2514,480,Phantom Squad,Flex,Dust Arena,Group Stage,14,6,11,35.63,211.87,0.72,33.61,0.63,Win,No
2515,172,Red Vortex,Sniper,Desert Storm,Final,12,7,7,47.14,246.85,0.06,46.97,0.94,Win,No
2516,420,Phantom Squad,Sniper,Desert Storm,Qualifier,14,6,11,39.35,269.83,0.81,34.57,0.99,Win,No
2517,97,Team Alpha,Sniper,Dust Arena,Group Stage,12,13,11,43.37,201.4,0.19,45.79,1.0,Win,No
2518,311,Team Alpha,Entry Fragger,Dust Arena,Group Stage,25,8,12,36.52,193.0,0.59,58.36,1.0,Win,No
2519,85,Phantom Squad,Flex,Dust Arena,Semi-Final,17,5,5,38.61,271.14,0.28,50.51,1.0,Win,No
2520,466,CyberX,IGL,Skyline,Final,12,8,9,50.51,201.31,0.74,40.85,0.85,Win,No
2521,215,CyberX,IGL,Desert Storm,Group Stage,24,7,8,42.38,233.15,0.73,60.89,1.0,Win,Yes
2522,113,Red Vortex,Sniper,Frozen Base,Final,11,12,6,43.6,187.68,0.17,48.1,1.0,Win,No
2523,431,Phantom Squad,Support,Frozen Base,Final,21,9,16,53.07,241.53,0.83,53.23,1.0,Win,No
2524,323,Phantom Squad,Flex,Desert Storm,Final,15,9,9,34.99,199.77,0.91,38.4,0.77,Win,No
2525,401,Team Alpha,IGL,Dust Arena,Qualifier,15,9,9,43.22,223.84,0.94,42.21,1.0,Win,No
2526,162,Team Alpha,Entry Fragger,Frozen Base,Semi-Final,7,4,8,39.74,212.89,0.07,29.17,0.82,Win,No
2527,194,Titan Esports,IGL,Dust Arena,Semi-Final,8,4,7,46.1,215.0,0.2,34.05,0.82,Win,No
2528,92,Red Vortex,Support,Neon City,Final,15,4,12,58.01,231.02,0.01,50.9,0.99,Win,No
2529,11,Phantom Squad,IGL,Skyline,Group Stage,10,4,9,55.29,226.51,0.9,33.64,0.66,Win,No
2530,135,Phantom Squad,Support,Dust Arena,Qualifier,9,8,11,48.25,244.6,0.63,32.83,0.92,Win,No
2531,132,Team Nova,Support,Dust Arena,Playoff,15,9,6,36.72,187.15,0.33,48.06,0.87,Win,No
2532,124,Phantom Squad,IGL,Dust Arena,Qualifier,12,7,7,52.4,212.05,0.39,46.3,0.87,Win,No
2533,165,Red Vortex,Support,Desert Storm,Group Stage,19,6,13,56.91,265.81,0.0,59.45,1.0,Win,No
2534,315,Phantom Squad,Entry Fragger,Desert Storm,Playoff,11,3,15,40.44,249.55,0.28,27.42,0.84,Win,No
2535,57,CyberX,Support,Frozen Base,Qualifier,13,10,7,37.13,196.97,0.62,41.36,0.92,Win,No
2536,83,Phantom Squad,Support,Neon City,Playoff,14,6,11,38.56,182.67,0.58,36.48,0.83,Win,No
2537,499,Team Alpha,Flex,Dust Arena,Playoff,26,6,17,42.25,204.74,0.08,61.33,1.0,Win,Yes
2538,475,Team Alpha,Sniper,Desert Storm,Playoff,12,6,11,53.77,259.64,0.52,40.69,0.89,Win,No
2539,75,Phantom Squad,Flex,Desert Storm,Playoff,15,8,8,20.46,200.34,0.16,38.63,0.89,Win,No
2540,366,Phantom Squad,Flex,Dust Arena,Qualifier,14,6,7,42.32,186.0,0.24,45.76,1.0,Win,No
2541,311,Titan Esports,IGL,Neon City,Semi-Final,19,8,9,58.49,138.55,0.99,56.35,1.0,Win,No
2542,273,CyberX,Entry Fragger,Skyline,Playoff,16,12,8,50.84,190.62,0.4,57.42,1.0,Win,No
2543,238,Titan Esports,Entry Fragger,Frozen Base,Qualifier,12,4,8,59.16,261.89,0.9,40.58,0.95,Win,No
2544,227,Phantom Squad,IGL,Neon City,Qualifier,20,10,14,47.49,205.48,0.93,50.45,1.0,Win,No
2545,34,Titan Esports,Support,Frozen Base,Semi-Final,11,6,8,47.62,222.06,0.17,42.11,1.0,Win,No
2546,334,Team Alpha,Flex,Neon City,Group Stage,11,11,13,31.05,197.35,0.13,34.23,0.8,Win,No
2547,38,Team Alpha,Support,Neon City,Qualifier,12,6,9,45.47,243.88,0.5,38.73,0.86,Win,No
2548,41,Team Alpha,IGL,Frozen Base,Semi-Final,22,11,12,33.4,209.58,0.8,51.7,1.0,Win,No
2549,39,Phantom Squad,Flex,Skyline,Qualifier,10,6,5,50.66,227.52,0.83,38.03,0.88,Win,No
2550,167,Titan Esports,Support,Desert Storm,Semi-Final,25,4,12,47.32,228.29,0.66,59.06,1.0,Win,No
2551,96,Red Vortex,Sniper,Neon City,Qualifier,15,6,11,48.12,183.37,0.73,41.76,0.81,Win,No
2552,448,Red Vortex,Flex,Neon City,Final,13,4,10,41.52,282.1,0.16,39.16,0.82,Win,No
2553,127,Red Vortex,Entry Fragger,Frozen Base,Group Stage,7,7,14,57.73,251.62,0.4,31.86,0.84,Win,No
2554,292,Team Alpha,Support,Desert Storm,Final,16,10,8,55.44,211.49,0.06,61.12,1.0,Win,Yes
2555,188,Red Vortex,IGL,Frozen Base,Final,13,8,13,43.76,220.25,0.44,38.48,0.87,Win,No
2556,405,Red Vortex,Sniper,Dust Arena,Playoff,13,8,9,35.35,225.82,0.9,33.67,0.88,Win,No
2557,67,Titan Esports,Flex,Desert Storm,Semi-Final,12,6,10,37.52,246.1,0.39,34.86,0.9,Win,No
2558,218,Team Nova,Entry Fragger,Dust Arena,Final,15,10,13,47.26,155.42,0.57,44.93,1.0,Win,No
2559,323,CyberX,Flex,Frozen Base,Qualifier,17,5,8,47.34,252.36,0.48,49.87,0.97,Win,No
2560,323,Team Alpha,Entry Fragger,Frozen Base,Group Stage,15,8,12,41.59,219.39,0.62,40.59,1.0,Win,No
2561,278,Team Nova,IGL,Neon City,Group Stage,14,8,8,46.04,250.59,0.85,42.52,0.93,Win,No
2562,341,Team Alpha,Sniper,Frozen Base,Semi-Final,9,3,5,47.5,230.41,0.08,38.95,0.73,Win,No
2563,305,Phantom Squad,Entry Fragger,Neon City,Playoff,16,12,6,59.5,190.82,0.99,57.85,0.99,Win,No
2564,235,Team Alpha,Entry Fragger,Dust Arena,Final,20,9,8,45.98,221.32,0.46,59.39,1.0,Win,No
2565,463,Phantom Squad,Sniper,Frozen Base,Playoff,17,8,6,48.77,162.43,0.65,53.89,1.0,Win,No
2566,282,Phantom Squad,Flex,Dust Arena,Final,15,7,9,22.94,202.39,0.67,32.77,0.96,Win,No
2567,474,Phantom Squad,Flex,Skyline,Playoff,17,4,7,37.69,182.09,0.92,40.64,0.91,Win,No
2568,312,Titan Esports,Support,Neon City,Group Stage,13,6,12,41.37,174.2,0.15,39.19,0.74,Win,No
2569,267,Team Nova,Sniper,Dust Arena,Semi-Final,18,2,9,52.73,267.04,0.64,48.96,0.93,Win,No
2570,179,Titan Esports,IGL,Dust Arena,Playoff,17,8,10,51.96,166.46,0.0,57.98,1.0,Win,No
2571,479,CyberX,Entry Fragger,Neon City,Semi-Final,13,7,14,28.91,224.06,0.36,29.85,0.86,Win,No
2572,258,Red Vortex,IGL,Frozen Base,Semi-Final,11,3,10,43.21,161.13,0.67,29.91,0.92,Win,No
2573,362,CyberX,Sniper,Desert Storm,Final,17,9,12,36.76,202.06,0.31,46.28,0.99,Win,No
2574,309,CyberX,Support,Dust Arena,Qualifier,9,6,5,54.74,238.3,0.69,39.47,0.99,Win,No
2575,320,CyberX,Sniper,Frozen Base,Final,22,7,11,53.18,215.68,0.79,58.69,1.0,Win,No
2576,345,Titan Esports,Flex,Dust Arena,Semi-Final,10,10,8,47.4,215.22,0.92,36.5,0.91,Win,No
2577,457,Phantom Squad,Sniper,Neon City,Qualifier,15,4,11,50.82,262.27,0.46,43.81,0.97,Win,No
2578,266,Phantom Squad,Entry Fragger,Neon City,Qualifier,20,7,13,32.38,271.34,0.56,44.59,0.88,Win,No
2579,142,CyberX,Support,Desert Storm,Qualifier,20,6,9,31.88,192.07,0.2,50.94,1.0,Win,No
2580,288,Phantom Squad,Entry Fragger,Desert Storm,Final,18,10,13,40.12,227.37,0.69,46.16,1.0,Win,No
2581,336,Team Alpha,Entry Fragger,Skyline,Semi-Final,15,6,10,51.03,236.04,0.91,42.41,0.66,Win,No
2582,113,Red Vortex,Flex,Frozen Base,Playoff,19,8,11,49.14,189.33,0.13,58.27,1.0,Win,No
2583,215,Titan Esports,IGL,Desert Storm,Final,12,9,10,49.37,258.0,0.5,42.69,0.96,Win,No
2584,86,Team Nova,IGL,Skyline,Qualifier,10,7,9,49.61,242.3,0.48,38.01,0.78,Win,No
2585,384,Phantom Squad,Sniper,Frozen Base,Final,18,9,14,39.7,177.01,0.2,48.85,1.0,Win,No
2586,110,Red Vortex,Entry Fragger,Desert Storm,Semi-Final,14,8,12,61.74,205.27,0.57,49.17,1.0,Win,No
2587,21,Team Alpha,Flex,Frozen Base,Semi-Final,11,4,5,53.03,196.0,0.51,42.41,0.99,Win,No
2588,163,Red Vortex,Flex,Neon City,Qualifier,16,10,13,51.07,215.92,0.89,45.63,1.0,Win,No
2589,83,Red Vortex,Sniper,Desert Storm,Group Stage,16,4,10,26.18,215.2,0.91,29.99,0.92,Win,No
2590,398,Titan Esports,Flex,Skyline,Final,17,9,8,46.87,219.54,0.73,51.14,0.9,Win,No
2591,339,Titan Esports,Entry Fragger,Desert Storm,Qualifier,17,9,13,42.05,211.9,0.01,50.92,0.82,Win,No
2592,421,CyberX,Support,Neon City,Final,11,8,10,38.27,258.47,0.22,36.94,0.81,Win,No
2593,20,Team Nova,IGL,Skyline,Final,19,8,11,46.59,218.76,0.13,57.0,1.0,Win,No
2594,305,Red Vortex,IGL,Skyline,Group Stage,20,8,11,57.58,155.97,0.56,60.19,1.0,Win,Yes
2595,120,CyberX,Sniper,Frozen Base,Playoff,22,9,11,49.57,183.24,0.05,66.28,1.0,Win,Yes
2596,214,Team Nova,Sniper,Frozen Base,Semi-Final,16,8,12,40.39,200.23,0.82,40.0,0.88,Win,No
2597,190,Red Vortex,Support,Neon City,Final,9,9,10,52.78,261.43,0.16,41.79,0.96,Win,No
2598,253,Red Vortex,Support,Frozen Base,Group Stage,12,5,7,59.14,266.11,0.57,45.87,0.69,Win,No
2599,1,Red Vortex,Flex,Desert Storm,Final,14,5,7,47.68,262.63,0.32,46.64,1.0,Win,No
2600,459,Team Alpha,IGL,Neon City,Playoff,13,10,11,51.66,252.89,0.05,50.33,1.0,Win,No
2601,81,Red Vortex,Support,Desert Storm,Group Stage,16,10,17,40.8,192.94,0.51,40.3,0.9,Win,No
2602,386,Titan Esports,Flex,Dust Arena,Group Stage,16,8,8,44.95,193.11,0.95,44.98,1.0,Win,No
2603,481,CyberX,Sniper,Neon City,Final,17,15,13,43.36,275.51,0.7,50.68,0.9,Win,No
2604,321,CyberX,Support,Neon City,Playoff,18,9,16,45.76,267.3,0.78,44.08,0.79,Win,No
2605,350,Team Alpha,IGL,Neon City,Semi-Final,22,5,13,61.77,253.21,0.21,64.79,1.0,Win,Yes
2606,358,CyberX,Flex,Desert Storm,Playoff,15,7,8,42.42,154.64,0.9,41.21,0.88,Win,No
2607,162,Phantom Squad,IGL,Frozen Base,Semi-Final,10,8,7,54.79,218.4,0.36,44.79,0.94,Win,No
2608,499,Red Vortex,Entry Fragger,Frozen Base,Qualifier,16,9,9,60.13,213.17,0.1,61.06,1.0,Win,Yes
2609,141,Red Vortex,Entry Fragger,Desert Storm,Playoff,18,9,11,37.47,236.69,0.29,49.84,1.0,Win,No
2610,137,CyberX,IGL,Skyline,Group Stage,8,9,11,51.4,257.41,0.03,39.4,1.0,Win,No
2611,4,Phantom Squad,Sniper,Desert Storm,Qualifier,11,9,15,44.72,221.13,0.77,30.66,0.91,Win,No
2612,494,Red Vortex,IGL,Desert Storm,Semi-Final,19,7,8,44.15,180.89,0.79,51.18,1.0,Win,No
2613,475,Phantom Squad,Support,Skyline,Group Stage,20,4,7,58.87,238.94,0.23,64.14,1.0,Win,Yes
2614,191,Team Alpha,Flex,Frozen Base,Group Stage,11,5,8,54.4,225.68,0.71,39.1,0.86,Win,No
2615,405,Phantom Squad,IGL,Skyline,Group Stage,13,9,10,49.76,214.89,0.22,47.68,0.94,Win,No
2616,94,Team Nova,Sniper,Skyline,Final,14,6,10,46.89,254.37,0.93,38.14,0.84,Win,No
2617,228,Titan Esports,Entry Fragger,Skyline,Group Stage,12,12,9,69.14,219.99,0.5,56.57,1.0,Win,No
2618,129,Red Vortex,Flex,Desert Storm,Group Stage,14,10,9,51.78,238.06,0.29,51.99,1.0,Win,No
2619,461,CyberX,IGL,Frozen Base,Final,16,6,11,34.57,214.41,0.63,37.98,0.87,Win,No
2620,222,Red Vortex,IGL,Desert Storm,Group Stage,11,6,8,33.98,214.65,0.5,31.99,0.9,Win,No
2621,126,Phantom Squad,Flex,Frozen Base,Qualifier,22,9,5,45.99,245.75,0.6,65.0,1.0,Win,Yes
2622,474,CyberX,Entry Fragger,Dust Arena,Semi-Final,17,7,13,45.39,262.74,0.58,44.9,1.0,Win,No
2623,284,Phantom Squad,Sniper,Desert Storm,Playoff,17,6,8,41.39,218.94,0.08,51.9,0.93,Win,No
2624,391,CyberX,Support,Frozen Base,Group Stage,9,7,9,35.61,229.01,0.77,26.11,0.85,Win,No
2625,129,Phantom Squad,Sniper,Dust Arena,Semi-Final,17,4,10,46.8,277.78,0.96,41.8,1.0,Win,No
2626,145,Team Nova,Support,Dust Arena,Playoff,19,3,12,38.09,219.88,0.35,44.55,0.88,Win,No
2627,206,Phantom Squad,Support,Skyline,Semi-Final,17,12,14,44.49,204.29,0.25,51.75,1.0,Win,No
2628,8,Titan Esports,Entry Fragger,Frozen Base,Semi-Final,13,8,9,44.74,203.96,0.57,41.67,0.8,Win,No
2629,450,Phantom Squad,IGL,Skyline,Final,14,8,14,61.54,174.62,0.47,48.07,1.0,Win,No
2630,336,CyberX,Support,Skyline,Final,15,10,12,39.92,193.06,0.63,41.66,0.94,Win,No
2631,396,CyberX,Sniper,Frozen Base,Qualifier,13,10,12,37.51,233.83,0.79,34.85,0.95,Win,No
2632,107,Phantom Squad,Entry Fragger,Neon City,Semi-Final,9,8,9,32.8,218.86,0.56,27.8,0.94,Win,No
2633,294,CyberX,Entry Fragger,Neon City,Qualifier,12,11,8,42.9,224.94,0.89,39.55,0.89,Win,No
2634,98,Team Nova,Support,Skyline,Playoff,6,8,16,45.73,232.05,0.96,17.27,0.76,Win,No
2635,167,Team Alpha,Sniper,Desert Storm,Semi-Final,16,7,3,39.14,252.42,0.53,50.27,1.0,Win,No
2636,404,Phantom Squad,Support,Skyline,Semi-Final,9,8,8,45.69,168.31,0.84,32.45,0.72,Win,No
2637,69,CyberX,Flex,Dust Arena,Playoff,23,5,7,49.51,226.26,0.76,61.15,0.86,Win,Yes
2638,319,Titan Esports,Support,Desert Storm,Group Stage,14,4,10,40.32,184.67,0.57,36.46,0.94,Win,No
2639,66,Phantom Squad,Sniper,Skyline,Group Stage,17,6,11,46.18,249.38,0.62,45.89,1.0,Win,No
2640,57,Team Nova,Support,Desert Storm,Final,7,10,12,46.16,217.25,0.33,31.78,0.8,Win,No
2641,349,Team Alpha,IGL,Neon City,Playoff,10,8,18,42.9,255.14,0.79,23.55,0.67,Win,No
2642,155,Team Alpha,Entry Fragger,Skyline,Qualifier,18,7,10,43.79,217.01,0.91,45.79,0.93,Win,No
2643,44,Team Nova,Sniper,Neon City,Semi-Final,16,13,17,34.61,134.54,0.27,42.6,1.0,Win,No
2644,305,Team Nova,Entry Fragger,Dust Arena,Group Stage,12,12,11,46.94,226.34,0.43,44.17,0.94,Win,No
2645,361,Team Alpha,Support,Frozen Base,Qualifier,15,13,7,31.23,209.37,0.74,44.22,1.0,Win,No
2646,20,Team Alpha,Entry Fragger,Desert Storm,Qualifier,11,6,5,37.31,211.13,0.11,40.55,0.94,Win,No
2647,217,Team Nova,Entry Fragger,Neon City,Playoff,20,6,13,33.32,209.5,0.49,44.76,0.98,Win,No
2648,403,Team Alpha,IGL,Skyline,Semi-Final,22,5,7,44.56,268.64,0.33,60.98,1.0,Win,Yes
2649,147,Red Vortex,IGL,Desert Storm,Playoff,15,10,15,41.68,227.91,0.03,45.54,0.95,Win,No
2650,282,Team Alpha,Sniper,Skyline,Semi-Final,10,4,5,45.4,226.24,0.03,41.4,0.98,Win,No
2651,112,Team Alpha,Flex,Dust Arena,Playoff,13,8,11,46.34,201.42,0.49,41.27,0.71,Win,No
2652,429,CyberX,Entry Fragger,Skyline,Final,14,8,11,43.72,232.03,0.46,42.26,0.91,Win,No
2653,466,CyberX,Flex,Neon City,Group Stage,10,7,11,32.85,184.18,0.61,26.32,0.92,Win,No
2654,211,CyberX,Entry Fragger,Skyline,Final,13,8,13,55.3,232.94,0.5,43.65,0.99,Win,No
2655,122,Team Nova,Support,Frozen Base,Group Stage,17,7,6,47.74,246.68,0.97,49.17,0.96,Win,No
2656,246,Phantom Squad,Entry Fragger,Neon City,Playoff,11,6,14,47.81,244.99,0.61,31.8,0.64,Win,No
2657,52,Red Vortex,Entry Fragger,Dust Arena,Playoff,16,8,8,42.59,271.84,0.93,44.0,0.96,Win,No
2658,42,Phantom Squad,Sniper,Frozen Base,Final,16,5,9,48.12,224.73,0.98,42.26,0.98,Win,No
2659,233,Red Vortex,Entry Fragger,Neon City,Playoff,14,9,11,47.22,237.86,0.47,44.91,0.92,Win,No
2660,209,Team Alpha,Flex,Neon City,Qualifier,9,9,12,41.65,239.78,0.21,33.73,0.73,Win,No
2661,363,Team Nova,Flex,Skyline,Group Stage,16,7,7,45.28,253.24,0.65,48.14,1.0,Win,No
2662,388,Team Nova,Sniper,Frozen Base,Playoff,19,9,3,31.76,206.73,0.84,51.48,1.0,Win,No
2663,484,CyberX,IGL,Frozen Base,Final,11,9,14,60.31,203.94,0.67,40.45,0.91,Win,No
2664,90,Red Vortex,Sniper,Desert Storm,Semi-Final,13,7,13,32.9,219.66,0.85,27.95,0.71,Win,No
2665,61,Red Vortex,Sniper,Skyline,Group Stage,17,9,12,44.42,234.86,0.62,47.01,0.93,Win,No
2666,165,Team Alpha,Support,Skyline,Qualifier,20,11,11,49.02,237.84,0.81,56.41,0.89,Win,No
2667,101,Phantom Squad,Support,Frozen Base,Qualifier,16,10,7,44.73,255.76,0.81,49.26,1.0,Win,No
2668,57,Red Vortex,Sniper,Neon City,Qualifier,14,16,8,47.25,206.98,0.83,51.33,1.0,Win,No
2669,150,Team Alpha,Sniper,Neon City,Qualifier,14,11,7,45.42,263.99,0.38,50.91,0.96,Win,No
2670,170,CyberX,Sniper,Dust Arena,Qualifier,14,4,7,51.55,199.19,0.2,48.77,0.94,Win,No
2671,474,Red Vortex,IGL,Desert Storm,Semi-Final,17,9,9,55.91,237.3,0.35,58.45,0.96,Win,No
2672,451,Red Vortex,Sniper,Frozen Base,Playoff,16,5,10,49.25,258.95,0.37,47.92,0.84,Win,No
2673,387,CyberX,IGL,Desert Storm,Final,22,9,11,56.68,265.96,0.07,69.64,1.0,Win,Yes
2674,488,Red Vortex,Flex,Dust Arena,Playoff,19,7,8,37.78,196.28,0.02,55.69,1.0,Win,No
2675,80,CyberX,Flex,Desert Storm,Qualifier,13,3,13,46.01,270.01,0.57,33.3,1.0,Win,No
2676,30,CyberX,Flex,Desert Storm,Group Stage,18,10,16,52.95,223.24,0.36,52.88,0.97,Win,No
2677,500,Red Vortex,IGL,Desert Storm,Final,14,13,9,47.42,250.13,0.17,54.01,1.0,Win,No
2678,463,CyberX,Support,Neon City,Final,9,9,3,52.71,188.71,0.13,49.06,0.97,Win,No
2679,312,Team Alpha,Support,Neon City,Playoff,26,10,10,57.23,236.64,0.73,73.31,1.0,Win,Yes
2680,443,Titan Esports,Flex,Skyline,Playoff,15,11,13,39.88,219.81,0.84,39.54,0.75,Win,No
2681,410,Red Vortex,Entry Fragger,Skyline,Final,16,5,14,60.29,236.01,0.21,51.04,1.0,Win,No
2682,316,Titan Esports,Flex,Skyline,Group Stage,22,11,9,47.31,225.5,0.94,60.26,1.0,Win,Yes
2683,168,CyberX,Sniper,Neon City,Playoff,16,4,12,49.02,163.89,0.77,40.81,0.81,Win,No
2684,151,Titan Esports,Entry Fragger,Frozen Base,Qualifier,16,9,7,55.58,200.52,0.27,59.09,0.8,Win,No
2685,230,Team Nova,Sniper,Desert Storm,Qualifier,15,13,8,26.85,188.74,0.02,48.22,1.0,Win,No
2686,473,Red Vortex,Sniper,Neon City,Playoff,11,7,8,42.11,236.36,0.46,37.45,0.68,Win,No
2687,83,Phantom Squad,Flex,Neon City,Qualifier,12,9,15,47.18,172.18,0.06,40.99,0.99,Win,No
2688,69,Team Nova,Sniper,Frozen Base,Playoff,15,10,10,42.3,250.63,0.56,45.55,1.0,Win,No
2689,415,Red Vortex,Entry Fragger,Neon City,Final,17,14,9,49.32,221.32,0.03,63.36,1.0,Win,Yes
2690,187,CyberX,Support,Neon City,Semi-Final,15,8,14,53.02,216.89,0.68,43.71,1.0,Win,No
2691,466,Red Vortex,Sniper,Skyline,Final,15,6,10,27.49,236.44,0.29,36.84,0.76,Win,No
2692,417,CyberX,Support,Skyline,Qualifier,17,9,7,47.15,242.54,0.64,53.18,0.91,Win,No
2693,164,Red Vortex,Flex,Neon City,Playoff,21,5,10,36.51,181.82,0.77,47.55,0.97,Win,No
2694,406,Phantom Squad,Sniper,Frozen Base,Playoff,18,7,8,28.27,229.08,0.27,46.43,0.88,Win,No
2695,68,Team Nova,Entry Fragger,Frozen Base,Playoff,17,6,10,46.63,233.1,0.96,43.71,1.0,Win,No
2696,41,Team Nova,Flex,Skyline,Group Stage,16,7,14,50.25,257.67,0.26,47.52,0.99,Win,No
